2023-10-12 16:58:14,201 INFO    StreamThr :91547 [internal.py:wandb_internal():86] W&B internal server running at pid: 91547, started at: 2023-10-12 16:58:14.201389
2023-10-12 16:58:14,202 DEBUG   HandlerThread:91547 [handler.py:handle_request():144] handle_request: status
2023-10-12 16:58:14,217 INFO    WriterThread:91547 [datastore.py:open_for_write():85] open: /home/ubuntulsa/Sem5/SMAI/Assignment 3/wandb/run-20231012_165814-7lih9m81/run-7lih9m81.wandb
2023-10-12 16:58:14,217 DEBUG   SenderThread:91547 [sender.py:send():380] send: header
2023-10-12 16:58:14,222 DEBUG   SenderThread:91547 [sender.py:send():380] send: run
2023-10-12 16:58:15,032 INFO    SenderThread:91547 [dir_watcher.py:__init__():211] watching files in: /home/ubuntulsa/Sem5/SMAI/Assignment 3/wandb/run-20231012_165814-7lih9m81/files
2023-10-12 16:58:15,032 INFO    SenderThread:91547 [sender.py:_start_run_threads():1122] run started: 7lih9m81 with start time 1697110094.202036
2023-10-12 16:58:15,045 DEBUG   HandlerThread:91547 [handler.py:handle_request():144] handle_request: check_version
2023-10-12 16:58:15,045 DEBUG   SenderThread:91547 [sender.py:send_request():407] send_request: check_version
2023-10-12 16:58:15,171 DEBUG   HandlerThread:91547 [handler.py:handle_request():144] handle_request: run_start
2023-10-12 16:58:15,172 DEBUG   HandlerThread:91547 [system_info.py:__init__():32] System info init
2023-10-12 16:58:15,173 DEBUG   HandlerThread:91547 [system_info.py:__init__():47] System info init done
2023-10-12 16:58:15,173 INFO    HandlerThread:91547 [system_monitor.py:start():181] Starting system monitor
2023-10-12 16:58:15,173 INFO    SystemMonitor:91547 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-10-12 16:58:15,173 INFO    HandlerThread:91547 [system_monitor.py:probe():201] Collecting system info
2023-10-12 16:58:15,174 INFO    SystemMonitor:91547 [interfaces.py:start():190] Started cpu monitoring
2023-10-12 16:58:15,175 INFO    SystemMonitor:91547 [interfaces.py:start():190] Started disk monitoring
2023-10-12 16:58:15,175 INFO    SystemMonitor:91547 [interfaces.py:start():190] Started memory monitoring
2023-10-12 16:58:15,176 INFO    SystemMonitor:91547 [interfaces.py:start():190] Started network monitoring
2023-10-12 16:58:15,219 DEBUG   HandlerThread:91547 [system_info.py:probe():196] Probing system
2023-10-12 16:58:15,221 DEBUG   HandlerThread:91547 [system_info.py:_probe_git():181] Probing git
2023-10-12 16:58:15,226 DEBUG   HandlerThread:91547 [system_info.py:_probe_git():189] Probing git done
2023-10-12 16:58:15,226 DEBUG   HandlerThread:91547 [system_info.py:probe():244] Probing system done
