2023-10-22 15:16:54,751 INFO    StreamThr :8177 [internal.py:wandb_internal():86] W&B internal server running at pid: 8177, started at: 2023-10-22 15:16:54.750957
2023-10-22 15:16:54,752 DEBUG   HandlerThread:8177 [handler.py:handle_request():146] handle_request: status
2023-10-22 15:16:54,765 INFO    WriterThread:8177 [datastore.py:open_for_write():85] open: /home/ubuntulsa/Sem5/SMAI/Assignment 3/wandb/run-20231022_151654-lbjmifwt/run-lbjmifwt.wandb
2023-10-22 15:16:54,765 DEBUG   SenderThread:8177 [sender.py:send():380] send: header
2023-10-22 15:16:54,769 DEBUG   SenderThread:8177 [sender.py:send():380] send: run
2023-10-22 15:16:55,556 INFO    SenderThread:8177 [dir_watcher.py:__init__():211] watching files in: /home/ubuntulsa/Sem5/SMAI/Assignment 3/wandb/run-20231022_151654-lbjmifwt/files
2023-10-22 15:16:55,556 INFO    SenderThread:8177 [sender.py:_start_run_threads():1122] run started: lbjmifwt with start time 1697968014.750393
2023-10-22 15:16:55,573 DEBUG   HandlerThread:8177 [handler.py:handle_request():146] handle_request: check_version
2023-10-22 15:16:55,573 DEBUG   SenderThread:8177 [sender.py:send_request():407] send_request: check_version
2023-10-22 15:16:55,767 DEBUG   HandlerThread:8177 [handler.py:handle_request():146] handle_request: run_start
2023-10-22 15:16:55,768 DEBUG   HandlerThread:8177 [system_info.py:__init__():32] System info init
2023-10-22 15:16:55,768 DEBUG   HandlerThread:8177 [system_info.py:__init__():47] System info init done
2023-10-22 15:16:55,768 INFO    HandlerThread:8177 [system_monitor.py:start():194] Starting system monitor
2023-10-22 15:16:55,768 INFO    SystemMonitor:8177 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-22 15:16:55,769 INFO    HandlerThread:8177 [system_monitor.py:probe():214] Collecting system info
2023-10-22 15:16:55,769 INFO    SystemMonitor:8177 [interfaces.py:start():190] Started cpu monitoring
2023-10-22 15:16:55,770 INFO    SystemMonitor:8177 [interfaces.py:start():190] Started disk monitoring
2023-10-22 15:16:55,770 INFO    SystemMonitor:8177 [interfaces.py:start():190] Started memory monitoring
2023-10-22 15:16:55,771 INFO    SystemMonitor:8177 [interfaces.py:start():190] Started network monitoring
